test,Tool,rep_1,tool_2,rep_2,Fractional distance
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.48760330578512395
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.16942148760330578
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3677685950413223
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.24380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23553719008264462
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.28512396694214875
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.28512396694214875
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.15702479338842976
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2066115702479339
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.4090909090909091
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.23553719008264462
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.15289256198347106
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2231404958677686
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1652892561983471
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.07024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.15289256198347106
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.16942148760330578
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.16115702479338842
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.09917355371900827
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.16115702479338842
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4669421487603306
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2644628099173554
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.07851239669421488
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.36363636363636365
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23140495867768596
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.22727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4090909090909091
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2975206611570248
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.26859504132231404
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.08677685950413223
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.384297520661157
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2396694214876033
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.04132231404958678
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19834710743801653
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.23140495867768596
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1446280991735537
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1652892561983471
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.19834710743801653
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.30991735537190085
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21074380165289255
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.24380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2644628099173554
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23553719008264462
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.384297520661157
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.34710743801652894
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2603305785123967
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2231404958677686
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.24793388429752067
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.33884297520661155
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.22727272727272727
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2190082644628099
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.049586776859504134
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2190082644628099
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17768595041322313
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2190082644628099
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1652892561983471
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4256198347107438
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3181818181818182
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.05785123966942149
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.22727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21074380165289255
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.24380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.36363636363636365
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.28512396694214875
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2231404958677686
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2190082644628099
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.16115702479338842
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.33884297520661155
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.23140495867768596
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.05371900826446281
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19834710743801653
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.16942148760330578
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1322314049586777
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15289256198347106
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15289256198347106
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15702479338842976
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.11983471074380166
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.15289256198347106
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4669421487603306
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3140495867768595
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3677685950413223
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.1487603305785124
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23553719008264462
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.22727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4256198347107438
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1446280991735537
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.35537190082644626
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2892561983471074
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1446280991735537
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.3925619834710744
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17768595041322313
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1652892561983471
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.049586776859504134
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1322314049586777
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15702479338842976
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.16115702479338842
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.18181818181818182
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4380165289256198
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3140495867768595
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3512396694214876
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.256198347107438
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.10330578512396695
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23140495867768596
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3512396694214876
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1446280991735537
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.35537190082644626
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.1652892561983471
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.23140495867768596
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2396694214876033
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.15702479338842976
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2396694214876033
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.35537190082644626
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2396694214876033
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.15289256198347106
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21074380165289255
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1652892561983471
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19421487603305784
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.049586776859504134
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1487603305785124
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.13636363636363635
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.13636363636363635
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15702479338842976
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2190082644628099
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.15289256198347106
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.1487603305785124
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.47107438016528924
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.26859504132231404
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.359504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21074380165289255
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.23140495867768596
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.11983471074380166
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4297520661157025
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.16115702479338842
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.32231404958677684
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2892561983471074
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17768595041322313
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.14049586776859505
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.4049586776859504
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2231404958677686
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.23140495867768596
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.23140495867768596
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.2231404958677686
10 fixed joint,GRASP,repeat_1,FastML,repeat_1,0.028925619834710745
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2190082644628099
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19834710743801653
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.1859504132231405
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.16115702479338842
10 fixed joint,GRASP,repeat_1,FastML,repeat_2,0.19421487603305784
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.4256198347107438
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3181818181818182
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3181818181818182
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.24793388429752067
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.24793388429752067
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.22727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_1,0.3140495867768595
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2231404958677686
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.33884297520661155
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2066115702479339
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2190082644628099
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.21487603305785125
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.2024793388429752
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.22727272727272727
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.35537190082644626
10 fixed joint,GRASP,repeat_1,PAML,repeat_2,0.24380165289256198
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.14049586776859505
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.19834710743801653
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.17768595041322313
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.2024793388429752
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.15702479338842976
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.1859504132231405
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.128099173553719
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.15702479338842976
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.1652892561983471
10 fixed joint,GRASP,repeat_2,FastML,repeat_1,0.21487603305785125
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.03305785123966942
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.21074380165289255
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.17355371900826447
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.2231404958677686
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.15289256198347106
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.18181818181818182
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.15289256198347106
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.11983471074380166
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.19008264462809918
10 fixed joint,GRASP,repeat_2,FastML,repeat_2,0.12396694214876033
10 fixed joint,GRASP,repeat_2,PAML,repeat_1,0.13636363636363635
10 fixed joint,GRASP,repeat_2,PAML,repeat_1,0.47520661157024796
10 fixed joint,GRASP,repeat_2,PAML,repeat_1,0.3140495867768595
10 fixed joint,GRASP,repeat_2,PAML,repeat_1,0.2066115702479339
10 fixed joint,GRASP,repeat_2,PAML,repeat_1,0.359504132231405
